iter	Logloss
256	0.01884167423
257	0.01884016182
258	0.01883955782
259	0.01883861607
260	0.01883729364
261	0.01883626805
262	0.0188354519
263	0.0188347753
264	0.01883259639
265	0.01883093423
266	0.01882975723
267	0.01882801482
268	0.01882657707
269	0.01882595118
270	0.01882488037
271	0.01882321382
272	0.01882162921
273	0.01882075127
274	0.01882019896
275	0.01881919068
276	0.01881842518
277	0.01881604324
278	0.01881474229
279	0.01881391412
280	0.01881260761
281	0.01881113101
282	0.01881024019
283	0.01880832665
284	0.01880655747
285	0.01880562416
286	0.01880457383
287	0.01880228103
288	0.01880108738
289	0.01879941118
290	0.01879786865
291	0.01879691509
292	0.01879336247
293	0.01879253337
294	0.01879159224
295	0.01878963478
296	0.01878883365
297	0.01878649725
298	0.01878473793
299	0.01878313183
300	0.01878221113
301	0.01878162223
302	0.0187803598
303	0.01877879235
304	0.01877555055
305	0.01877442037
306	0.01877353755
307	0.01877167201
308	0.01876980378
309	0.01876874458
310	0.01876692542
311	0.01876516603
312	0.01876426166
313	0.01876357917
314	0.01876250437
315	0.01876172677
316	0.01876111663
317	0.0187588343
318	0.01875700696
319	0.0187556925
320	0.01875499967
321	0.01875420593
322	0.01875219088
323	0.01875019369
324	0.0187490015
325	0.01874790077
326	0.01874641974
327	0.01874516608
328	0.01874398638
329	0.01874313276
330	0.0187419597
331	0.01874088053
332	0.0187401967
333	0.01873908086
334	0.01873876365
335	0.01873775838
336	0.01873714858
337	0.01873636493
338	0.01873584994
339	0.01873455191
340	0.01873316324
341	0.01873217592
342	0.01872970011
343	0.01872864165
344	0.01872764123
345	0.01872696752
346	0.01872545721
347	0.01872492473
348	0.01872389651
349	0.01872138925
350	0.0187204773
351	0.01871891784
352	0.0187171028
353	0.01871605255
354	0.01871451712
355	0.01871316232
356	0.01870967134
357	0.01870853949
358	0.01870756244
359	0.01870555185
360	0.01870510703
361	0.01870465915
362	0.01870373178
363	0.01870308157
364	0.01870225648
365	0.01870047239
366	0.01869944031
367	0.01869897516
368	0.01869786339
369	0.01869628905
370	0.01869560064
371	0.0186947272
372	0.01869379124
373	0.01869248851
374	0.01869206646
375	0.0186908514
376	0.01868995968
377	0.0186886909
378	0.01868760134
379	0.01868669227
380	0.01868610984
381	0.01868502765
382	0.01868423736
383	0.018683435
384	0.0186828218
385	0.01868194827
386	0.01868087096
387	0.01867982503
388	0.01867883353
389	0.01867715123
390	0.01867632846
391	0.01867508691
392	0.01867335189
393	0.01867175436
394	0.01867113705
395	0.01866989476
396	0.01866900948
397	0.01866781873
398	0.01866690666
399	0.01866660024
400	0.01866613485
401	0.01866587309
402	0.01866522859
403	0.01866482616
404	0.01866403061
405	0.0186635287
406	0.01866269968
407	0.01866189695
408	0.01866114054
409	0.01865981693
410	0.01865896772
411	0.01865830053
412	0.01865756298
413	0.01865658947
414	0.01865539158
415	0.01865489337
416	0.01865419444
417	0.01865342268
418	0.01865285711
419	0.01865190556
420	0.01864968121
421	0.01864883907
422	0.01864769216
423	0.018646392
424	0.01864604161
425	0.01864500693
426	0.01864478711
427	0.01864351027
428	0.01864299859
429	0.01864203414
430	0.01864115997
431	0.01864042338
432	0.01863849585
433	0.01863752808
434	0.01863705335
435	0.01863629418
436	0.01863578225
437	0.0186341829
438	0.01863332266
439	0.01863216034
440	0.01863166624
441	0.01863067779
442	0.0186297194
443	0.01862901701
444	0.01862835814
445	0.01862759843
446	0.01862627323
447	0.01862520932
448	0.01862451136
449	0.01862404458
450	0.01862303346
451	0.01862201663
452	0.01862147202
453	0.01862028015
454	0.01861906967
455	0.01861802694
456	0.01861622282
457	0.01861499427
458	0.0186145803
459	0.01861345216
460	0.01861218893
461	0.01861169261
462	0.0186104993
463	0.01860970913
464	0.01860859505
465	0.01860797174
466	0.01860774485
467	0.0186066247
468	0.01860450963
469	0.01860352693
470	0.01860274008
471	0.01860183236
472	0.01860103644
473	0.01860035603
474	0.01859998491
475	0.01859921966
476	0.01859827982
477	0.0185980947
478	0.01859670288
479	0.01859611487
480	0.01859496256
481	0.01859398817
482	0.01859382072
483	0.01859345096
484	0.01859261796
485	0.01859166209
486	0.01859113529
487	0.01858990405
488	0.01858910864
489	0.01858842881
490	0.01858788557
491	0.0185873312
492	0.01858631564
493	0.01858566321
494	0.01858459057
495	0.01858304578
496	0.01858248041
497	0.01858185462
498	0.01858133353
499	0.01858087243
500	0.01858041006
501	0.01857942487
502	0.01857870874
503	0.01857786933
504	0.01857773674
505	0.01857654417
506	0.01857586577
507	0.01857516435
508	0.01857433987
509	0.01857380778
510	0.01857291165
511	0.01857228203
512	0.01857147186
513	0.01857088153
514	0.01856975783
515	0.01856902895
516	0.01856840095
517	0.01856797652
518	0.01856554067
519	0.01856491498
520	0.01856361008
521	0.01856252102
522	0.01856135175
523	0.01856055421
524	0.01855946823
525	0.01855800725
526	0.01855685182
527	0.0185553909
528	0.01855412827
529	0.01855292606
530	0.01855244992
531	0.01855088073
532	0.01854976993
533	0.01854892146
534	0.01854836726
535	0.01854805897
536	0.01854593351
537	0.01854471787
538	0.01854459946
539	0.0185429018
540	0.01854241889
541	0.01854145472
542	0.01853995331
543	0.01853909542
544	0.01853787557
545	0.01853713943
546	0.01853628174
547	0.0185347417
548	0.01853332557
549	0.01853243766
550	0.01853156604
551	0.01853069993
552	0.01852989851
553	0.01852900084
554	0.01852799719
555	0.01852731503
556	0.01852648177
557	0.01852609767
558	0.01852562119
559	0.01852507251
560	0.01852435871
561	0.01852312839
562	0.0185226261
563	0.01852180146
564	0.0185210884
565	0.01852027254
566	0.01851986335
567	0.01851862576
568	0.01851704346
569	0.01851590697
570	0.01851521824
571	0.01851399439
572	0.01851231861
573	0.01851139325
574	0.01851065166
575	0.01851007429
576	0.01850943341
577	0.01850874225
578	0.01850785485
579	0.01850678251
580	0.01850635087
581	0.01850543596
582	0.01850477631
583	0.01850440431
584	0.01850356305
585	0.01850317807
586	0.01850226678
587	0.01850154307
588	0.01850052635
589	0.01849973703
590	0.01849935794
591	0.01849839382
592	0.01849785681
593	0.01849595077
594	0.01849533603
595	0.01849398903
596	0.01849348799
597	0.01849316562
598	0.01849254731
599	0.01849150857
600	0.01849056852
601	0.0184898079
602	0.01848940883
603	0.01848861658
604	0.01848793579
605	0.01848752278
606	0.01848732728
607	0.0184862442
608	0.01848541409
609	0.01848501804
610	0.01848435125
611	0.01848277064
612	0.01848217079
613	0.01848157593
614	0.01848106269
615	0.01847962587
616	0.01847930383
617	0.01847860845
618	0.01847766536
619	0.0184767039
620	0.01847617232
621	0.01847543644
622	0.01847511448
623	0.01847401621
624	0.01847337453
625	0.01847282548
626	0.01847145068
627	0.01847112355
628	0.01847001464
629	0.01846915305
630	0.01846853704
631	0.01846779426
632	0.01846702252
633	0.01846619923
634	0.01846524665
635	0.01846484643
636	0.0184643794
637	0.01846334442
638	0.01846257835
639	0.01846164749
640	0.01846109623
641	0.01846058864
642	0.01845962178
643	0.01845911243
644	0.01845851013
645	0.01845800767
646	0.0184574949
647	0.01845672006
648	0.01845637602
649	0.01845566655
650	0.01845554482
651	0.01845473841
652	0.01845463731
653	0.01845392934
654	0.01845327744
655	0.01845261868
656	0.01845209928
657	0.01845157756
658	0.01845090347
659	0.01845038901
660	0.01844943692
661	0.01844925496
662	0.01844728493
663	0.0184466237
664	0.01844583834
665	0.01844505589
666	0.01844428043
667	0.0184440221
668	0.01844307782
669	0.01844293494
670	0.01844229692
671	0.01844178224
672	0.01844117786
673	0.01844050481
674	0.01844019367
675	0.01843893677
676	0.0184381491
677	0.01843738893
678	0.01843677204
679	0.01843595325
680	0.01843471342
681	0.01843405486
682	0.01843335961
683	0.01843231407
684	0.01843176477
685	0.01843088215
686	0.01843059036
687	0.01843046675
688	0.01842987095
689	0.01842977467
690	0.01842789941
691	0.01842729744
692	0.01842671909
693	0.0184259115
694	0.01842551872
695	0.01842497426
696	0.01842440322
697	0.01842390971
698	0.01842323627
699	0.0184225554
700	0.01842180753
701	0.01842146892
702	0.01842108316
703	0.01842053233
704	0.01841986787
705	0.01841896299
706	0.01841830495
707	0.01841747472
708	0.01841631223
709	0.01841550778
710	0.01841469943
711	0.01841414118
712	0.01841332409
713	0.01841277061
714	0.0184123067
715	0.01841176414
716	0.01841083477
717	0.01840980327
718	0.01840900209
719	0.01840830817
720	0.01840765218
721	0.01840671652
722	0.01840613007
723	0.01840554297
724	0.01840438684
725	0.01840387526
726	0.01840296904
727	0.01840263262
728	0.01840188952
729	0.01840110128
730	0.01840036946
731	0.01839987724
732	0.01839900663
733	0.01839834982
734	0.01839774403
735	0.01839690587
736	0.01839633118
737	0.01839595988
738	0.01839493107
739	0.01839371269
740	0.01839324971
741	0.01839259931
742	0.01839185061
743	0.01839125638
744	0.01839109811
745	0.0183907467
746	0.01838935729
747	0.01838872779
748	0.01838836927
749	0.01838746273
750	0.01838701844
751	0.01838545685
752	0.01838464797
753	0.01838449418
754	0.01838359913
755	0.01838282039
756	0.01838237218
757	0.01838160362
758	0.01838094862
759	0.01838032764
760	0.01837966406
761	0.01837938432
762	0.01837908264
763	0.01837877707
764	0.01837824277
765	0.01837714022
766	0.01837660933
767	0.01837590239
768	0.01837574895
769	0.0183750068
770	0.01837436781
771	0.0183733023
772	0.0183728515
773	0.01837196138
774	0.01837101508
775	0.01837027561
776	0.01837006758
777	0.01836942101
778	0.01836819576
779	0.01836690187
780	0.01836631783
781	0.01836542907
782	0.0183647231
783	0.01836438306
784	0.01836401924
785	0.01836300579
786	0.01836210498
787	0.01836110198
788	0.01836097845
789	0.01836023032
790	0.0183598035
791	0.01835924415
792	0.01835835219
793	0.01835747288
794	0.01835683573
795	0.0183564359
796	0.01835547668
797	0.01835455952
798	0.01835380681
799	0.01835326807
800	0.01835132365
801	0.01835008763
802	0.01834947156
803	0.01834878531
804	0.01834838893
805	0.01834778872
806	0.01834737166
807	0.0183467306
808	0.01834602606
809	0.01834525156
810	0.01834467183
811	0.01834413006
812	0.0183436255
813	0.01834326029
814	0.01834277349
815	0.01834239653
816	0.01834164384
817	0.0183405941
818	0.01834032552
819	0.01833950311
820	0.01833856273
821	0.01833773618
822	0.0183371566
823	0.01833623989
824	0.01833569966
825	0.01833503019
826	0.01833413498
827	0.01833301692
828	0.01833225445
829	0.01833154206
830	0.01833083328
831	0.01832973713
832	0.01832928167
833	0.0183282395
834	0.0183277145
835	0.01832716294
836	0.0183261049
837	0.01832513678
838	0.01832504613
839	0.01832443629
840	0.0183235366
841	0.0183222283
842	0.01832116458
843	0.01832043033
844	0.01831979916
845	0.01831900416
846	0.01831888867
847	0.01831779574
848	0.01831771402
849	0.01831684395
850	0.01831642353
851	0.01831602886
852	0.0183157624
853	0.01831476656
854	0.01831416391
855	0.01831340892
856	0.01831272138
857	0.01831207154
858	0.01831068758
859	0.01831011334
860	0.01830950806
861	0.01830886076
862	0.01830804917
863	0.01830725471
864	0.01830657466
865	0.01830614877
866	0.01830560177
867	0.01830539818
868	0.01830469731
869	0.01830419805
870	0.01830336246
871	0.01830276226
872	0.01830232854
873	0.01830142007
874	0.01830107031
875	0.0183003494
876	0.01829933743
877	0.01829886748
878	0.01829784619
879	0.01829600569
880	0.01829525401
881	0.01829450486
882	0.01829412141
883	0.01829366405
884	0.01829268391
885	0.01829192859
886	0.01829099001
887	0.01829071022
888	0.01829014332
889	0.0182896024
890	0.01828898219
891	0.01828852257
892	0.01828757796
893	0.01828725934
894	0.01828600208
895	0.01828522064
896	0.01828493952
897	0.01828446563
898	0.01828379273
899	0.01828315022
900	0.01828286085
901	0.0182816252
902	0.01828084846
903	0.01827991601
904	0.01827938495
905	0.01827859509
906	0.01827697622
907	0.0182763532
908	0.01827597184
909	0.01827551101
910	0.01827472389
911	0.01827406911
912	0.0182734247
913	0.01827279534
914	0.01827199632
915	0.01826972385
916	0.01826865256
917	0.01826761815
918	0.01826726212
919	0.01826685681
920	0.01826639947
921	0.01826596889
922	0.01826528982
923	0.01826473352
924	0.01826404215
925	0.01826335802
926	0.01826229478
927	0.0182616694
928	0.01826087261
929	0.01826010886
930	0.01825960566
931	0.01825881565
932	0.01825782683
933	0.01825722967
934	0.01825591074
935	0.01825529384
936	0.01825468157
937	0.01825327693
938	0.01825184197
939	0.01825133707
940	0.01825072729
941	0.01825003207
942	0.01824906366
943	0.01824815517
944	0.01824715721
945	0.01824640837
946	0.01824570709
947	0.01824430117
948	0.01824390062
949	0.01824337132
950	0.01824259148
951	0.01824246605
952	0.01824192778
953	0.01824115587
954	0.01824089026
955	0.01824037822
956	0.0182399017
957	0.01823911359
958	0.01823831108
959	0.01823713058
960	0.01823655456
961	0.01823585375
962	0.01823482004
963	0.01823418169
964	0.01823349811
965	0.01823300044
966	0.01823197877
967	0.01823089164
968	0.01823031647
969	0.01822986922
970	0.01822923943
971	0.01822867583
972	0.01822813009
973	0.01822766111
974	0.01822740255
975	0.01822678503
976	0.01822622595
977	0.01822566966
978	0.01822482877
979	0.01822449931
980	0.0182236923
981	0.01822335956
982	0.0182227561
983	0.01822202109
984	0.01822133511
985	0.01822073663
986	0.0182202418
987	0.01821985949
988	0.01821941726
989	0.01821890552
990	0.0182169229
991	0.01821673921
992	0.01821620147
993	0.01821541845
994	0.01821490068
995	0.01821378975
996	0.01821316269
997	0.01821228878
998	0.0182117711
999	0.01821150356
